Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2010-04-29 00:00:00-04:00,7.932637716172585,8.143153307167406,7.902176799941605,8.102136611938477,558840800,0.0,0.0,AAPL
2010-04-30 00:00:00-04:00,8.122344687008727,8.16034614380374,7.8717175654882725,7.874431610107422,542463600,0.0,0.0,AAPL
2010-05-03 00:00:00-04:00,7.9573687269606985,8.07921479853275,7.928414630889061,8.033069610595703,454342000,0.0,0.0,AAPL
2010-05-04 00:00:00-04:00,7.928717751236412,7.940781153045997,7.743536198042458,7.801743984222412,723819600,0.0,0.0,AAPL
2010-05-05 00:00:00-04:00,7.631342656339617,7.785459302369104,7.501654825527189,7.720615386962891,883103200,0.0,0.0,AAPL
2010-05-06 00:00:00-04:00,7.655467560190437,7.788773801182754,6.009344271991371,7.426856517791748,1285860800,0.0,0.0,AAPL
2010-05-07 00:00:00-04:00,7.350252926324037,7.436509603487088,6.7922953476590635,7.113497257232666,1676018400,0.0,0.0,AAPL
2010-05-10 00:00:00-04:00,7.547497408982426,7.680200476048377,7.495622119747834,7.660294532775879,984306400,0.0,0.0,AAPL
2010-05-11 00:00:00-04:00,7.595452514449365,7.838239501260894,7.555039022429737,7.73660135269165,848906800,0.0,0.0,AAPL
2010-05-12 00:00:00-04:00,7.818632438262743,7.9359548300826654,7.8023473706136075,7.90458869934082,654379600,0.0,0.0,AAPL
2010-05-13 00:00:00-04:00,7.938668392870635,7.992353301813195,7.73297852190369,7.792092323303223,599712400,0.0,0.0,AAPL
2010-05-14 00:00:00-04:00,7.695580912178894,7.735391988059486,7.524876417897706,7.6551666259765625,759362800,0.0,0.0,AAPL
2010-05-17 00:00:00-04:00,7.681709086586028,7.726345852050978,7.470891475476243,7.667232036590576,762834800,0.0,0.0,AAPL
2010-05-18 00:00:00-04:00,7.7504724182769165,7.797823221554019,7.547797772441175,7.611134052276611,782678400,0.0,0.0,AAPL
2010-05-19 00:00:00-04:00,7.524877403810887,7.6280239662800025,7.384634609725761,7.48989200592041,1025726800,0.0,0.0,AAPL
2010-05-20 00:00:00-04:00,7.295059923501205,7.354475752225221,7.124054184399834,7.170802593231201,1282915200,0.0,0.0,AAPL
2010-05-21 00:00:00-04:00,7.021809399313651,7.374076934612573,6.977474654286238,7.308328628540039,1223891200,0.0,0.0,AAPL
2010-05-24 00:00:00-04:00,7.457922755135463,7.567101423004526,7.427159829658113,7.442239284515381,754238800,0.0,0.0,AAPL
2010-05-25 00:00:00-04:00,7.218756209559824,7.442240466589419,7.152706672727962,7.395794868469238,1048006400,0.0,0.0,AAPL
2010-05-26 00:00:00-04:00,7.542371796626145,7.6041996652582675,7.351459296193439,7.362317085266113,850654000,0.0,0.0,AAPL
2010-05-27 00:00:00-04:00,7.558052280817314,7.657278366678367,7.513114319281043,7.640991687774658,666282400,0.0,0.0,AAPL
2010-05-28 00:00:00-04:00,7.823158241424688,7.823459443922284,7.640991937303122,7.7474565505981445,815614800,0.0,0.0,AAPL
2010-06-01 00:00:00-04:00,7.832203555876325,8.020702311648744,7.810186786519688,7.866585731506348,876472800,0.0,0.0,AAPL
2010-06-02 00:00:00-04:00,7.97848209188282,7.9863238280131155,7.851509106359717,7.960688591003418,688548000,0.0,0.0,AAPL
2010-06-03 00:00:00-04:00,7.997781452234326,8.008941245050206,7.853919425079361,7.935653209686279,650106800,0.0,0.0,AAPL
2010-06-04 00:00:00-04:00,7.787568063770585,7.898857543545617,7.679596643267937,7.7197089195251465,758304400,0.0,0.0,AAPL
2010-06-07 00:00:00-04:00,7.789985903479639,7.815923157240696,7.556548203566006,7.5683112144470215,886942000,0.0,0.0,AAPL
2010-06-08 00:00:00-04:00,7.637675410911341,7.65456530230595,7.40876229627696,7.519750595092773,1000770400,0.0,0.0,AAPL
2010-06-09 00:00:00-04:00,7.584292610616597,7.597262037235905,7.313457576706573,7.334870338439941,854630000,0.0,0.0,AAPL
2010-06-10 00:00:00-04:00,7.384334205250578,7.56951500637112,7.304712025768444,7.555340766906738,776356000,0.0,0.0,AAPL
2010-06-11 00:00:00-04:00,7.486575794269333,7.65637592164539,7.460638548777402,7.645820140838623,545759200,0.0,0.0,AAPL
2010-06-14 00:00:00-04:00,7.719708583059132,7.81591780138954,7.660896790373623,7.669039726257324,602960400,0.0,0.0,AAPL
2010-06-15 00:00:00-04:00,7.710057553747615,7.837030501045295,7.7058350817178685,7.832204818725586,585074000,0.0,0.0,AAPL
2010-06-16 00:00:00-04:00,7.874731421286307,8.075294451076727,7.860556379475888,8.06021499633789,783678000,0.0,0.0,AAPL
2010-06-17 00:00:00-04:00,8.16124813276604,8.230616508647445,8.128072373181457,8.199551582336426,872855200,0.0,0.0,AAPL
2010-06-18 00:00:00-04:00,8.211014835760267,8.293955071021783,8.185982002825366,8.265905380249023,784621600,0.0,0.0,AAPL
2010-06-21 00:00:00-04:00,8.375083546335148,8.414894631300296,8.104851703364954,8.148282051086426,776490400,0.0,0.0,AAPL
2010-06-22 00:00:00-04:00,8.208300590339475,8.323209368404086,8.188395449790663,8.259270668029785,717262000,0.0,0.0,AAPL
2010-06-23 00:00:00-04:00,8.281289423209673,8.283702265712856,8.079821100967086,8.172411918640137,768457200,0.0,0.0,AAPL
2010-06-24 00:00:00-04:00,8.173311853824124,8.23966418095323,8.08584877706782,8.112993240356445,714277200,0.0,0.0,AAPL
2010-06-25 00:00:00-04:00,8.144961631346789,8.151294936032212,8.016781471920021,8.043623924255371,549942400,0.0,0.0,AAPL
2010-06-28 00:00:00-04:00,8.050562245010367,8.135614100459176,7.977877409979255,8.09188175201416,584948000,0.0,0.0,AAPL
2010-06-29 00:00:00-04:00,7.965812813855522,7.9739565559991865,7.669643789593997,7.726042747497559,1133344800,0.0,0.0,AAPL
2010-06-30 00:00:00-04:00,7.742328501655732,7.780329946559193,7.540258681415877,7.586101055145264,739452000,0.0,0.0,AAPL
2010-07-01 00:00:00-04:00,7.669644596941066,7.684724856799865,7.335474092013388,7.494114398956299,1022896000,0.0,0.0,AAPL
2010-07-02 00:00:00-04:00,7.554737671760956,7.568009110431467,7.334872640945726,7.447671413421631,693842800,0.0,0.0,AAPL
2010-07-06 00:00:00-04:00,7.570118490025611,7.624405823357417,7.424144773022833,7.498640060424805,615235600,0.0,0.0,AAPL
2010-07-07 00:00:00-04:00,7.554734280148256,7.804458526490682,7.5324171084816065,7.801441669464111,654556000,0.0,0.0,AAPL
2010-07-08 00:00:00-04:00,7.916352194723975,7.9290196132997535,7.687439079550696,7.783950328826904,738144400,0.0,0.0,AAPL
2010-07-09 00:00:00-04:00,7.747760168150384,7.838541340656701,7.695583664689066,7.830097198486328,433322400,0.0,0.0,AAPL
2010-07-12 00:00:00-04:00,7.797223002579666,7.897353540564649,7.686536682357195,7.759824752807617,562878400,0.0,0.0,AAPL
2010-07-13 00:00:00-04:00,7.730570032490595,7.732982069334912,7.432288455816064,7.594246864318848,1190924000,0.0,0.0,AAPL
2010-07-14 00:00:00-04:00,7.521260289887051,7.7148852256317335,7.509798484871211,7.6222944259643555,812047600,0.0,0.0,AAPL
2010-07-15 00:00:00-04:00,7.486575225030904,7.750171744010274,7.458526342297632,7.5836896896362305,824866000,0.0,0.0,AAPL
2010-07-16 00:00:00-04:00,7.635866583079493,7.689852712150043,7.4920045099803145,7.536942481994629,1039858400,0.0,0.0,AAPL
2010-07-19 00:00:00-04:00,7.536338847835127,7.536338847835127,7.226295931661844,7.406651020050049,1024478000,0.0,0.0,AAPL
2010-07-20 00:00:00-04:00,7.325823801194607,7.627421794458662,7.238661899800496,7.596960067749023,1074950800,0.0,0.0,AAPL
2010-07-21 00:00:00-04:00,7.995067743620889,7.996877374530023,7.660596086801904,7.6678338050842285,1185671200,0.0,0.0,AAPL
2010-07-22 00:00:00-04:00,7.771585502774289,7.841556304700324,7.700106272036677,7.811999797821045,645318800,0.0,0.0,AAPL
2010-07-23 00:00:00-04:00,7.75378864307332,7.853014716645244,7.729359030420483,7.8397440910339355,533388800,0.0,0.0,AAPL
2010-07-26 00:00:00-04:00,7.8415566336162295,7.844572686011483,7.7724910471510515,7.8198418617248535,420551600,0.0,0.0,AAPL
2010-07-27 00:00:00-04:00,7.867798232932998,7.986326308670617,7.850607131830941,7.964611530303955,584771600,0.0,0.0,AAPL
2010-07-28 00:00:00-04:00,7.952243914964109,8.022214721336981,7.849097336881055,7.870510101318359,519985200,0.0,0.0,AAPL
2010-07-29 00:00:00-04:00,7.8629711966584415,7.921481009811859,7.723934787761027,7.784555435180664,643806800,0.0,0.0,AAPL
2010-07-30 00:00:00-04:00,7.717599275276729,7.832507229142338,7.687739958641453,7.758615970611572,448210000,0.0,0.0,AAPL
2010-08-02 00:00:00-04:00,7.854825191757622,7.919668287761404,7.8300943739959115,7.897350311279297,428055600,0.0,0.0,AAPL
2010-08-03 00:00:00-04:00,7.87201861390921,7.939877781603931,7.824064587310415,7.899765491485596,417653600,0.0,0.0,AAPL
2010-08-04 00:00:00-04:00,7.927212157330401,7.970641707941594,7.850908033119296,7.931434631347656,420375200,0.0,0.0,AAPL
2010-08-05 00:00:00-04:00,7.893731923736656,7.9374642740965315,7.85814331627463,7.89282751083374,289097200,0.0,0.0,AAPL
2010-08-06 00:00:00-04:00,7.834918636925617,7.8864927125565165,7.77007474065151,7.844268798828125,444897600,0.0,0.0,AAPL
2010-08-09 00:00:00-04:00,7.88619057419952,7.906398522738139,7.828586001621734,7.894334316253662,303128000,0.0,0.0,AAPL
2010-08-10 00:00:00-04:00,7.837029226363086,7.855125532118657,7.767660859654127,7.823758602142334,451920000,0.0,0.0,AAPL
2010-08-11 00:00:00-04:00,7.702820190843958,7.711566337774672,7.534226531118144,7.545686721801758,620054400,0.0,0.0,AAPL
2010-08-12 00:00:00-04:00,7.440128636149646,7.633453147430755,7.422937541757225,7.593944072723389,534920400,0.0,0.0,AAPL
2010-08-13 00:00:00-04:00,7.589722803268824,7.596659321561762,7.512513467527045,7.512815475463867,354869200,0.0,0.0,AAPL
2010-08-16 00:00:00-04:00,7.4669727932452625,7.540261668313996,7.438018686341335,7.468782424926758,318430000,0.0,0.0,AAPL
2010-08-17 00:00:00-04:00,7.542370687551642,7.6795982383007475,7.515829429276777,7.599372863769531,422640400,0.0,0.0,AAPL
2010-08-18 00:00:00-04:00,7.611136995579211,7.68080580284386,7.5876117834113215,7.63254976272583,339696000,0.0,0.0,AAPL
2010-08-19 00:00:00-04:00,7.625615394082714,7.6449181377146,7.500150781894612,7.536342620849609,426706000,0.0,0.0,AAPL
2010-08-20 00:00:00-04:00,7.521559261137149,7.658182776685117,7.509796257033888,7.529098987579346,384230000,0.0,0.0,AAPL
2010-08-23 00:00:00-04:00,7.593944107680141,7.600277414478807,7.396699130415534,7.413286209106445,414041600,0.0,0.0,AAPL
2010-08-24 00:00:00-04:00,7.3188876767608155,7.328839442232105,7.197644779241944,7.2362494468688965,602565600,0.0,0.0,AAPL
2010-08-25 00:00:00-04:00,7.179246090263022,7.358697565211367,7.153912058105434,7.325520992279053,596867600,0.0,0.0,AAPL
2010-08-26 00:00:00-04:00,7.4027290488739075,7.411777203580697,7.246802806854248,7.246802806854248,466505200,0.0,0.0,AAPL
2010-08-27 00:00:00-04:00,7.29114031831511,7.317077563412153,7.104450300206975,7.287219047546387,548391200,0.0,0.0,AAPL
2010-08-30 00:00:00-04:00,7.261281295590552,7.411779496702832,7.258868453588902,7.313759803771973,383289200,0.0,0.0,AAPL
2010-08-31 00:00:00-04:00,7.294154573329945,7.375888373628398,7.248915404520185,7.331854820251465,420786800,0.0,0.0,AAPL
2010-09-01 00:00:00-04:00,7.463654479343976,7.583992163341048,7.4277646602434055,7.549911975860596,697037600,0.0,0.0,AAPL
2010-09-02 00:00:00-04:00,7.577959180105582,7.605404853820801,7.496829385254683,7.605404853820801,415427600,0.0,0.0,AAPL
2010-09-03 00:00:00-04:00,7.693473151717758,7.804762681791073,7.6756788427960085,7.804461479187012,520788800,0.0,0.0,AAPL
2010-09-07 00:00:00-04:00,7.740221936858152,7.8273838630055295,7.728459731778298,7.775509357452393,342557600,0.0,0.0,AAPL
2010-09-08 00:00:00-04:00,7.834924940237419,7.973962201191482,7.814415774468823,7.929627418518066,526551200,0.0,0.0,AAPL
2010-09-09 00:00:00-04:00,7.993558057893456,8.038193998092535,7.929619392977804,7.93414306640625,438575200,0.0,0.0,AAPL
2010-09-10 00:00:00-04:00,7.937768808174818,7.9772787024103735,7.88378266393653,7.944404125213623,387542400,0.0,0.0,AAPL
2010-09-13 00:00:00-04:00,8.01708851108861,8.09128180461749,8.015279684632535,8.05388355255127,388780000,0.0,0.0,AAPL
2010-09-14 00:00:00-04:00,8.028849506900553,8.118122246729005,8.008039146886777,8.08464527130127,408150400,0.0,0.0,AAPL
2010-09-15 00:00:00-04:00,8.087960857571781,8.154614390812291,8.078007484478496,8.149787902832031,429368800,0.0,0.0,AAPL
2010-09-16 00:00:00-04:00,8.150394830430479,8.344321785445867,8.128076040311242,8.34130573272705,652103200,0.0,0.0,AAPL
2010-09-17 00:00:00-04:00,8.375084753403938,8.383228498456603,8.254144662961023,8.30511474609375,634477200,0.0,0.0,AAPL
2010-09-20 00:00:00-04:00,8.326527192034051,8.558758411305522,8.319590673695505,8.542170524597168,658677600,0.0,0.0,AAPL
2010-09-21 00:00:00-04:00,8.561168409004758,8.666425791576117,8.528897059417414,8.558453559875488,668074400,0.0,0.0,AAPL
2010-09-22 00:00:00-04:00,8.526487658518805,8.685430018588642,8.517439500027418,8.67849349975586,585289600,0.0,0.0,AAPL
2010-09-23 00:00:00-04:00,8.635663810209795,8.829591520612924,8.625711241479317,8.713777542114258,786116800,0.0,0.0,AAPL
2010-09-24 00:00:00-04:00,8.809686863706501,8.852815200794042,8.762939264091484,8.81632137298584,649488000,0.0,0.0,AAPL
2010-09-27 00:00:00-04:00,8.866386887988291,8.889006070384557,8.776812155280094,8.781335830688477,482834800,0.0,0.0,AAPL
2010-09-28 00:00:00-04:00,8.799731108332042,8.799731108332042,8.29395178994735,8.651646614074707,1035042400,0.0,0.0,AAPL
2010-09-29 00:00:00-04:00,8.662806908354844,8.740619432676455,8.625710679918384,8.66702938079834,469644000,0.0,0.0,AAPL
2010-09-30 00:00:00-04:00,8.716190888772765,8.746350601796614,8.482452106145066,8.557851791381836,673391600,0.0,0.0,AAPL
2010-10-01 00:00:00-04:00,8.630234677861868,8.643203298175132,8.485467410083736,8.52075481414795,448142800,0.0,0.0,AAPL
2010-10-04 00:00:00-04:00,8.493007879103123,8.532214942259357,8.377495107179413,8.403735160827637,435302000,0.0,0.0,AAPL
2010-10-05 00:00:00-04:00,8.505072053491865,8.72976187422786,8.499642354854249,8.714381217956543,501967200,0.0,0.0,AAPL
2010-10-06 00:00:00-04:00,8.733988040523425,8.80637170420471,8.60339576005169,8.721923828125,670868800,0.0,0.0,AAPL
2010-10-07 00:00:00-04:00,8.756604024239062,8.760826496643977,8.653156269058561,8.722825050354004,408399600,0.0,0.0,AAPL
2010-10-08 00:00:00-04:00,8.797923355742297,8.882069191318234,8.746350881054775,8.869100570678711,658403200,0.0,0.0,AAPL
2010-10-11 00:00:00-04:00,8.889306852968557,8.96470572110754,8.885084381053273,8.908004760742188,427753200,0.0,0.0,AAPL
2010-10-12 00:00:00-04:00,8.909516312884731,9.032870843702504,8.821449192768355,9.00391674041748,558544000,0.0,0.0,AAPL
2010-10-13 00:00:00-04:00,9.053979430665452,9.107060325206168,9.041915224927022,9.052169799804688,630092400,0.0,0.0,AAPL
2010-10-14 00:00:00-04:00,9.098918086788103,9.122442484427893,9.060011422975084,9.1176176071167,435296400,0.0,0.0,AAPL
2010-10-15 00:00:00-04:00,9.272336236023682,9.500344900198469,9.196032145488692,9.49250316619873,922194000,0.0,0.0,AAPL
2010-10-18 00:00:00-04:00,9.605002986038697,9.620986856337503,9.478934406967081,9.590827941894531,1093010800,0.0,0.0,AAPL
2010-10-19 00:00:00-04:00,9.150496174223877,9.463253245582468,9.048555990371733,9.334169387817383,1232784000,0.0,0.0,AAPL
2010-10-20 00:00:00-04:00,9.319385634523492,9.477724712792954,9.25514575152157,9.365530014038086,721624400,0.0,0.0,AAPL
2010-10-21 00:00:00-04:00,9.420725032093682,9.492505465384221,9.253036552715969,9.335071563720703,551460000,0.0,0.0,AAPL
2010-10-22 00:00:00-04:00,9.321500089404893,9.35075539738767,9.23795824986909,9.273244857788086,372778000,0.0,0.0,AAPL
2010-10-25 00:00:00-04:00,9.322101422318198,9.397801503189006,9.302496683088465,9.314560890197754,392462000,0.0,0.0,AAPL
2010-10-26 00:00:00-04:00,9.255145689281852,9.341704352606227,9.218349861551529,9.29073429107666,392929600,0.0,0.0,AAPL
2010-10-27 00:00:00-04:00,9.27867354524001,9.34653271485828,9.216845675423205,9.284102439880371,399002800,0.0,0.0,AAPL
2010-10-28 00:00:00-04:00,9.287718205379909,9.289226633908896,9.075092600425151,9.205986022949219,551051200,0.0,0.0,AAPL
2010-10-29 00:00:00-04:00,9.175525747783409,9.225289400696811,9.074188005295127,9.077506065368652,430511200,0.0,0.0,AAPL
